word	source	synset	first appearance	1650-1700	1701-1750	1751-1800	1801-1850	1851-1900	1901-1925	smell-source	quality
jasmine_noun	cooc		1640	no	no	no	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
jelly_noun	cooc		1623	no	yes	yes	yes	yes	yes	CATEGORY|food|beverage	
jessamine_noun	cooc		1617	no	no	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
jonquil_noun	cooc		1684	no	no	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
juice_noun	cooc		1562	yes	yes	yes	yes	yes	yes	CATEGORY|food|beverage	
jungle_noun	cooc		1575	no	no	no	yes	yes	yes	CATEGORY|animal|people	
juniper_noun	cooc		1584	no	no	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
kale_noun	cooc		1533	no	no	no	yes	yes	yes	CATEGORY|food|beverage	
kennel_noun	cooc		1567	no	no	yes	yes	yes	yes	CATEGORY|animal|people	
kerosene_noun	cooc		1719	no	no	no	no	no	yes	CATEGORY|emissions_traffic|fuel|dust	
kiln_noun	cooc		1620	no	no	no	no	no	yes	CATEGORY|industry	
kitchen_noun	cooc		1562	no	no	yes	yes	yes	yes	CATEGORY|food|beverage	
kitten_noun	cooc		1598	no	no	no	yes	yes	yes	CATEGORY|animal|people	
laburnum_noun	cooc		1640	no	no	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
lady_noun	cooc		1524	yes	yes	yes	yes	yes	yes	CATEGORY|animal|people	
lamb_noun	cooc		1524	no	no	yes	yes	yes	yes	CATEGORY|animal|people	
lard_noun	cooc		1550	no	no	no	yes	yes	yes	CATEGORY|food|beverage	
latakia_noun	cooc		1765	no	no	no	yes	yes	yes	CATEGORY|tobacco|smoke	
latrine_noun	cooc		1620	no	no	no	no	yes	yes	CATEGORY|waste_garbage|pee|vomit|excrement|rotten	
laundress_noun	cooc		1562	no	no	no	no	yes	yes	CATEGORY|cleaning|medicinal	
laurel_noun	cooc		1574	no	no	no	yes	no	yes	CATEGORY|nature_flowers|plant|tree|soil	
lavender_noun	cooc		1588	no	no	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
lawn_noun	cooc		1562	no	no	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
leaf_noun	cooc		1524	no	yes	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
leather_noun	cooc		1524	no	no	yes	yes	yes	yes	CATEGORY|synthetic	
leathery_adj	cooc		1681	no	no	no	no	yes	yes		CATEGORY|woody/earthy/mouldy
leaves_noun	cooc		1524	no	yes	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
leek_noun	cooc		1562	no	yes	yes	yes	yes	yes	CATEGORY|food|beverage	
lemon_noun	cooc		1586	no	no	yes	yes	yes	yes	CATEGORY|food|beverage	
lettuce_noun	cooc		1562	no	no	yes	yes	yes	yes	CATEGORY|food|beverage	
lilac_noun	cooc		1640	no	no	no	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
lily_noun	cooc		1564	no	no	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
lime_noun	cooc		1550	no	yes	yes	yes	yes	yes	CATEGORY|food|beverage	
limestone_noun	cooc		1632	no	no	no	no	yes	yes	CATEGORY|industry	
linden_noun	cooc		1609	no	no	no	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
linen_noun	cooc		1524	no	yes	yes	yes	yes	yes	CATEGORY|cleaning|medicinal	
lion_noun	cooc		1524	no	yes	yes	yes	yes	yes	CATEGORY|animal|people	
lioness_noun	cooc		1610	no	yes	yes	yes	yes	yes	CATEGORY|animal|people	
liqueur_noun	cooc		1634	no	no	no	yes	yes	no	CATEGORY|food|beverage	
liquor_noun	cooc		1524	yes	yes	yes	yes	yes	yes	CATEGORY|tobacco|smoke	
litter_noun	cooc		1562	no	no	no	yes	yes	yes	CATEGORY|waste_garbage|pee|vomit|excrement|rotten	
liver_noun	cooc		1567	no	no	yes	yes	yes	yes	CATEGORY|food|beverage	
loaf_noun	cooc		1524	no	no	no	yes	yes	yes	CATEGORY|food|beverage	
loamy_adj	cooc		1635	no	yes	yes	yes	yes	yes		CATEGORY|woody/earthy/mouldy
loathsome_adj	cooc	['nauseating.s.01']	1579	no	yes	yes	yes	yes	yes		CATEGORY|decayed
lobster_noun	cooc		1576	no	no	no	yes	yes	yes	CATEGORY|food|beverage	
lollypop_noun	cooc		1800	no	no	no	yes	yes	yes	CATEGORY|food|beverage	
lotus_noun	cooc		1568	no	no	no	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
lovely_adj	cooc		1547	yes	yes	yes	yes	yes	yes		CATEGORY|Fragrant|fruity|floral
lumpish_adj	cooc		1567	no	no	no	yes	yes	yes		CATEGORY|pungent
lunch_noun	cooc		1565	no	no	no	no	yes	yes	CATEGORY|food|beverage	
luscious_adj	cooc		1615	no	yes	yes	yes	yes	yes		CATEGORY|Fragrant|fruity|floral
lusty_adj	cooc		1533	no	no	yes	yes	yes	yes		CATEGORY|Fragrant|fruity|floral
lycoris_noun	cooc		1640	no	no	no	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
lye_noun	cooc		1524	no	no	no	no	yes	yes	CATEGORY|cleaning|medicinal	
machinery_noun	cooc		1524	no	no	yes	yes	yes	yes	CATEGORY|industry	
mackerel_noun	cooc		1658	no	yes	yes	yes	yes	yes	CATEGORY|food|beverage	
magnolia_noun	cooc		1524	no	no	no	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
mahogany_noun	cooc		1524	no	no	no	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
maize_noun	cooc		1524	no	no	yes	yes	yes	yes	CATEGORY|food|beverage	
mallow_noun	cooc		1586	no	no	no	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
malodorous_adj	cooc	['malodorous.a.01']	1829	no	no	no	no	yes	yes		CATEGORY|pungent
malt_noun	cooc		1562	no	yes	yes	yes	yes	yes	CATEGORY|food|beverage	
man_noun	cooc		1524	yes	yes	yes	yes	yes	yes	CATEGORY|animal|people	
mandarin_noun	cooc		1524	no	no	yes	yes	yes	yes	CATEGORY|food|beverage	
mandrake_noun	cooc		1587	no	yes	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
mango_noun	cooc		1524	no	no	no	no	yes	yes	CATEGORY|food|beverage	
manure_noun	cooc		1584	no	yes	yes	yes	yes	yes	CATEGORY|waste_garbage|pee|vomit|excrement|rotten	
maple_noun	cooc		1575	no	no	no	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
margarine_noun	cooc		1655	no	no	no	no	yes	yes	CATEGORY|food|beverage	
marjoram_noun	cooc		1562	yes	yes	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
marrow_noun	cooc		1567	no	no	no	yes	yes	yes	CATEGORY|food|beverage	
marsh_noun	cooc		1524	no	yes	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
mask_noun	cooc		1564	no	no	yes	yes	yes	yes	CATEGORY|cleaning|medicinal	
mead_noun	cooc		1567	no	yes	yes	yes	yes	yes	CATEGORY|food|beverage	
meadow_noun	cooc		1587	no	yes	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
meal_noun	cooc		1550	no	no	yes	yes	yes	yes	CATEGORY|food|beverage	
meat_noun	cooc		1524	yes	yes	yes	yes	yes	yes	CATEGORY|food|beverage	
medicinal_adj	cooc		1550	no	no	yes	yes	yes	yes		CATEGORY|chemical|hydro-carbons|synthetic
mellifluous_adj	cooc		1593	no	yes	no	yes	yes	yes		CATEGORY|sweet|spicy
mellow_adj	cooc		1562	no	yes	yes	yes	yes	yes		CATEGORY|sweet|spicy
melon_noun	cooc		1584	no	no	yes	yes	yes	yes	CATEGORY|food|beverage	
mephitic_adj	cooc	['miasmic.s.01']	1682	no	no	yes	yes	yes	yes		CATEGORY|pungent
mercury_noun	cooc		1524	no	yes	yes	yes	yes	yes	CATEGORY|industry	
metal_noun	cooc		1524	no	yes	yes	yes	yes	yes	CATEGORY|industry	
mildewed_adj	cooc		1604	no	no	yes	yes	yes	yes		CATEGORY|woody/earthy/mouldy
mildewy_adj	cooc		1800	no	no	no	yes	yes	yes		CATEGORY|woody/earthy/mouldy
milk_noun	cooc		1562	yes	yes	yes	yes	yes	yes	CATEGORY|food|beverage	
millet_noun	cooc		1586	no	no	no	yes	yes	yes	CATEGORY|food|beverage	
mince_noun	cooc		1567	no	no	no	yes	yes	yes	CATEGORY|food|beverage	
mineral_adj	cooc		1524	no	no	no	yes	yes	yes		CATEGORY|chemical|hydro-carbons|synthetic
mint_noun	cooc		1524	no	no	yes	yes	yes	yes	CATEGORY|food|beverage	
mist_noun	cooc		1567	no	yes	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
misty_adj	cooc		1562	no	yes	yes	yes	yes	yes		CATEGORY|woody/earthy/mouldy
moist_adj	cooc		1550	yes	yes	yes	yes	yes	yes		CATEGORY|woody/earthy/mouldy
moisture_adj	cooc		1638	no	no	no	no	yes	yes		CATEGORY|woody/earthy/mouldy
mold_noun	cooc		1533	yes	no	yes	yes	yes	yes		
monkey_noun	cooc		1524	no	no	no	no	no	yes	CATEGORY|animal|people	
monoxide_noun	cooc		1678	no	no	no	no	yes	yes	CATEGORY|emissions_traffic|fuel|dust	
moor_noun	cooc		1524	no	yes	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
mop_noun	cooc		1562	no	no	no	yes	yes	yes	CATEGORY|cleaning|medicinal	
morose_adj	cooc		1581	no	yes	yes	yes	yes	yes		CATEGORY|pungent
moss_noun	cooc		1547	no	no	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
mossy_adj	cooc		1617	no	no	no	yes	yes	yes		CATEGORY|woody/earthy/mouldy
mould_noun	cooc		1562	yes	yes	yes	yes	yes	yes		
mouldy_adj	cooc	['moldy.s.01']	1567	no	no	yes	yes	yes	yes		CATEGORY|decayed
mountain_noun	cooc		1524	yes	yes	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
mouse_noun	cooc		1562	no	yes	yes	yes	yes	yes	CATEGORY|animal|people	
mucky_adj	cooc		1691	no	no	no	yes	yes	no		CATEGORY|woody/earthy/mouldy
mucus_noun	cooc		1602	no	yes	yes	yes	yes	yes	CATEGORY|waste_garbage|pee|vomit|excrement|rotten	
mud_noun	cooc		1550	no	no	yes	yes	yes	yes	CATEGORY|waste_garbage|pee|vomit|excrement|rotten	
muddy_adj	cooc		1567	no	yes	yes	yes	yes	yes		CATEGORY|woody/earthy/mouldy
mulch_noun	cooc		1624	no	no	no	no	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
mule_noun	cooc		1568	no	no	yes	yes	yes	yes	CATEGORY|animal|people	
mushroom_noun	cooc		1586	no	no	yes	yes	yes	yes	CATEGORY|food|beverage	
musk_noun	cooc	['musk.n.01', 'musk.n.02']	1524	no	yes	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
musky_adj	cooc		1613	no	yes	yes	yes	yes	yes		CATEGORY|woody/earthy/mouldy
mustard_noun	cooc		1562	no	no	no	yes	yes	yes	CATEGORY|food|beverage	
musty_adj	cooc	['moldy.s.01', 'fusty.s.01']	1600	yes	yes	yes	yes	yes	yes		CATEGORY|woody/earthy/mouldy
myrrh_noun	cooc		1593	yes	yes	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
myrtle_noun	cooc		1581	no	yes	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
narcissus_noun	cooc		1550	no	yes	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
narcotic_adj	cooc		1605	no	no	no	yes	yes	yes		CATEGORY|chemical|hydro-carbons|synthetic
nasty_adj	cooc		1562	no	yes	yes	yes	yes	yes		CATEGORY|pungent
nauseating_adj	cooc	['nauseating.s.01']	1650	no	no	no	yes	yes	yes		CATEGORY|pungent
nectar_noun	cooc		1567	no	yes	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
nectarine_noun	cooc		1576	no	no	yes	yes	yes	no	CATEGORY|food|beverage	
nitrate_noun	cooc		1584	no	no	no	no	yes	yes	CATEGORY|cleaning|medicinal	
noisome_adj	cooc	['fetid.s.01', 'nauseating.s.01']	1533	yes	yes	yes	yes	yes	yes		CATEGORY|pungent
noxious_adj	cooc		1568	no	no	yes	yes	yes	yes		CATEGORY|pungent
nut_noun	cooc		1524	no	yes	yes	yes	yes	yes	CATEGORY|food|beverage	
nutty_adj	cooc		1610	no	no	no	no	yes	yes		CATEGORY|smoky|toasted|burnt|fatty
oak_noun	cooc		1524	no	no	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
oaten_noun	cooc		1581	no	no	yes	yes	yes	yes	CATEGORY|food|beverage	
oats_noun	cooc		1584	no	no	yes	yes	yes	yes	CATEGORY|food|beverage	
odorous_adj	cooc	['odoriferous.s.03', 'odoriferous.s.02', 'odorous.a.01']	1595	no	yes	yes	yes	yes	yes		
offal_noun	cooc		1624	no	no	no	yes	yes	yes	CATEGORY|waste_garbage|pee|vomit|excrement|rotten	
oil_noun	cooc		1524	yes	yes	yes	yes	yes	yes	CATEGORY|food|beverage	
oily_adj	cooc		1607	no	yes	yes	yes	yes	yes		CATEGORY|smoky|toasted|burnt|fatty
olive_noun	cooc		1524	no	no	no	no	yes	yes	CATEGORY|food|beverage	
onion_noun	cooc		1567	no	yes	yes	yes	yes	yes	CATEGORY|food|beverage	
ooze_noun	cooc		1648	no	no	yes	yes	yes	yes	CATEGORY|waste_garbage|pee|vomit|excrement|rotten	
opium_noun	cooc		1575	no	no	yes	yes	yes	yes	CATEGORY|tobacco|smoke	
orange_noun	cooc		1575	no	yes	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
orchard_noun	cooc		1575	no	yes	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
ordure_noun	cooc		1551	no	no	yes	yes	yes	yes	CATEGORY|waste_garbage|pee|vomit|excrement|rotten	
ore_noun	cooc		1524	no	yes	yes	yes	yes	yes	CATEGORY|industry	
otter_noun	cooc		1562	yes	no	yes	yes	yes	yes	CATEGORY|animal|people	
oven_noun	cooc		1547	no	yes	yes	yes	yes	no	CATEGORY|food|beverage	
owl_noun	cooc		1562	no	yes	yes	yes	yes	yes	CATEGORY|animal|people	
ox_noun	cooc		1524	no	no	yes	yes	yes	yes	CATEGORY|animal|people	
oxen_noun	cooc		1533	no	no	yes	yes	yes	yes	CATEGORY|animal|people	
oxide_noun	cooc		1678	no	no	no	yes	yes	yes	CATEGORY|industry	
oyster_noun	cooc		1524	no	yes	yes	yes	yes	yes	CATEGORY|food|beverage	
ozone_noun	cooc		1592	no	no	no	yes	yes	yes	CATEGORY|food|beverage	
paint_noun	cooc		1564	no	yes	yes	yes	yes	yes	CATEGORY|cleaning|medicinal	
palatable_adj	cooc		1524	no	yes	yes	yes	yes	yes		CATEGORY|Fragrant|fruity|floral
palm_noun	cooc		1524	no	yes	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
pan_noun	cooc		1524	no	yes	yes	yes	yes	yes	CATEGORY|food|beverage	
pansy_noun	cooc		1654	no	no	no	no	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
paraffin_noun	cooc		1770	no	no	no	no	yes	yes	CATEGORY|cleaning|medicinal	
parasite_noun	cooc		1551	no	no	yes	yes	yes	yes	CATEGORY|animal|people	
parma_noun	cooc		1524	no	no	yes	yes	yes	yes	CATEGORY|food|beverage	
parrot_noun	cooc		1592	no	no	no	yes	yes	yes	CATEGORY|animal|people	
parsley_noun	cooc		1584	no	yes	yes	yes	yes	yes	CATEGORY|food|beverage	
partridge_noun	cooc		1533	no	yes	yes	yes	yes	yes	CATEGORY|animal|people	
passenger_noun	cooc		1575	yes	yes	yes	yes	yes	yes	CATEGORY|emissions_traffic|fuel|dust	
pastry_noun	cooc		1581	no	no	no	yes	yes	yes	CATEGORY|food|beverage	
pasture_noun	cooc		1524	no	yes	yes	yes	yes	yes	CATEGORY|animal|people	
pasty_noun	cooc		1567	no	no	no	yes	yes	yes	CATEGORY|food|beverage	
pavement_noun	cooc		1568	no	no	yes	yes	yes	yes	CATEGORY|synthetic	
paw_noun	cooc		1567	no	no	no	yes	yes	yes	CATEGORY|animal|people	
pea_noun	cooc		1597	no	no	yes	yes	yes	yes	CATEGORY|food|beverage	
peach_noun	cooc		1565	no	yes	yes	yes	yes	yes	CATEGORY|food|beverage	
peacock_noun	cooc		1547	no	no	yes	yes	yes	yes	CATEGORY|animal|people	
peanut_noun	cooc		1780	no	no	no	no	yes	yes	CATEGORY|food|beverage	
pear_noun	cooc		1567	no	no	no	yes	yes	yes	CATEGORY|food|beverage	
peat_noun	cooc		1593	no	no	yes	yes	yes	yes	CATEGORY|industry	
pelican_noun	cooc		1575	no	no	no	yes	yes	yes	CATEGORY|animal|people	
pellet_noun	cooc		1565	no	no	yes	yes	yes	yes	CATEGORY|industry	
pennyroyal_noun	cooc		1562	no	no	no	no	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
pepper_noun	cooc		1562	yes	yes	yes	yes	yes	yes	CATEGORY|food|beverage	
peppermint_noun	cooc		1658	no	no	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
perfume_noun	cooc	['aroma.n.02', 'perfume.n.02']	1551	yes	yes	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
perfumed_adj	cooc	['perfumed.s.01', 'odoriferous.s.03']	1562	no	no	yes	yes	yes	yes		CATEGORY|Fragrant|fruity|floral
periwinkle_noun	cooc		1640	no	no	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
pestilent_adj	cooc		1550	no	yes	yes	yes	yes	yes		CATEGORY|pungent
pet_noun	cooc		1533	yes	no	yes	yes	yes	yes	CATEGORY|animal|people	
petal_noun	cooc		1633	no	no	no	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
petrol_noun	cooc		1706	no	no	yes	yes	no	yes	CATEGORY|emissions_traffic|fuel|dust	
petroleum_noun	cooc		1524	no	no	no	yes	yes	yes	CATEGORY|emissions_traffic|fuel|dust	
pharmaceutical_adj	cooc		1705	no	no	no	no	yes	yes		CATEGORY|chemical|hydro-carbons|synthetic
phenol_noun	cooc		1774	no	no	no	no	yes	yes	CATEGORY|cleaning|medicinal	
phosphate_noun	cooc		1719	no	no	no	yes	yes	yes	CATEGORY|cleaning|medicinal	
phosphoric_adj	cooc		1771	no	no	no	yes	yes	yes		CATEGORY|chemical|hydro-carbons|synthetic
pickle_noun	cooc		1575	no	yes	yes	yes	yes	yes	CATEGORY|food|beverage	
pie_noun	cooc		1524	yes	no	yes	yes	yes	yes	CATEGORY|food|beverage	
pig_noun	cooc		1562	no	no	yes	yes	yes	yes	CATEGORY|animal|people	
pigeon_noun	cooc		1562	no	no	no	yes	yes	yes	CATEGORY|animal|people	
pile_noun	cooc		1524	no	yes	yes	yes	yes	yes	CATEGORY|waste_garbage|pee|vomit|excrement|rotten	
pine_noun	cooc		1524	no	no	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
pineapple_noun	cooc		1562	no	no	no	yes	yes	yes	CATEGORY|food|beverage	
pinewood_noun	cooc		1752	no	no	no	no	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
pint_noun	cooc		1562	no	yes	yes	yes	yes	yes	CATEGORY|food|beverage	
pipe_noun	cooc		1547	yes	yes	yes	yes	yes	yes	CATEGORY|industry	
piquant_adj	cooc		1605	no	no	no	no	yes	yes		CATEGORY|sweet|spicy
pit_noun	cooc		1551	yes	yes	yes	yes	yes	yes	CATEGORY|industry	
plant_noun	cooc		1524	no	yes	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
plantain_noun	cooc		1597	no	no	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
plantation_noun	cooc		1524	no	no	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
planter_noun	cooc		1524	no	yes	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
pleasant_adj	cooc		1524	yes	yes	yes	yes	yes	yes		CATEGORY|Fragrant|fruity|floral
plum_noun	cooc		1562	no	no	no	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
poison_noun	cooc		1524	yes	yes	yes	yes	yes	yes	CATEGORY|waste_garbage|pee|vomit|excrement|rotten	
poisonous_adj	cooc		1524	no	no	yes	yes	yes	yes		CATEGORY|pungent
polecat_noun	cooc		1617	no	no	no	yes	yes	yes	CATEGORY|animal|people	
polish_noun	cooc		1576	no	no	no	yes	yes	yes	CATEGORY|cleaning|medicinal	
pollution_noun	cooc		1533	no	yes	yes	yes	yes	yes	CATEGORY|emissions_traffic|fuel|dust	
polony_noun	cooc		1600	no	no	no	yes	yes	yes	CATEGORY|food|beverage	
pomade_noun	cooc		1702	no	no	no	yes	yes	yes	CATEGORY|cleaning|medicinal	
pomander_noun	cooc		1588	no	no	no	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
pomatum_noun	cooc		1617	no	no	yes	yes	yes	yes	CATEGORY|cleaning|medicinal	
pomegranate_noun	cooc		1602	no	no	yes	yes	yes	yes	CATEGORY|food|beverage	
pony_noun	cooc		1533	no	no	no	yes	yes	yes	CATEGORY|animal|people	
poodle_noun	cooc		1720	no	no	no	no	yes	yes	CATEGORY|animal|people	
poplar_noun	cooc		1597	no	no	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
poppy_noun	cooc		1562	no	no	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
pork_noun	cooc		1524	no	yes	yes	yes	yes	yes	CATEGORY|food|beverage	
porridge_noun	cooc		1581	no	no	no	no	yes	yes	CATEGORY|food|beverage	
posy_noun	cooc		1566	yes	yes	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
pot_noun	cooc		1533	no	yes	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
potash_noun	cooc		1684	no	no	no	yes	yes	yes	CATEGORY|industry	
potato_noun	cooc		1586	no	yes	yes	yes	yes	yes	CATEGORY|food|beverage	
potatoe_noun	cooc		1646	no	no	yes	yes	yes	yes	CATEGORY|food|beverage	
poultry_noun	cooc		1576	no	no	yes	yes	yes	yes	CATEGORY|food|beverage	
powder_noun	cooc		1565	no	yes	yes	yes	yes	yes	CATEGORY|cleaning|medicinal	
primrose_noun	cooc		1586	no	yes	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
prune_noun	cooc		1551	no	yes	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
pudding_noun	cooc		1562	no	no	no	yes	yes	yes	CATEGORY|food|beverage	
puddle_noun	cooc		1565	no	no	no	yes	yes	yes	CATEGORY|waste_garbage|pee|vomit|excrement|rotten	
puff_noun	cooc	['puff.n.01']	1586	no	no	no	yes	yes	yes	CATEGORY|tobacco|smoke	
pug_noun	cooc		1607	no	no	no	yes	yes	yes	CATEGORY|animal|people	
pump_noun	cooc		1588	no	no	yes	yes	yes	yes	CATEGORY|industry	
pumpkin_noun	cooc		1684	no	no	no	yes	yes	yes	CATEGORY|food|beverage	
pungent_adj	cooc	['pungent.s.01']	1597	no	yes	yes	yes	yes	yes		CATEGORY|pungent
puppy_noun	cooc		1524	no	yes	yes	yes	yes	yes	CATEGORY|animal|people	
purple_noun	cooc		1551	no	yes	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
pus_noun	cooc		1566	no	no	yes	yes	yes	yes	CATEGORY|waste_garbage|pee|vomit|excrement|rotten	
putrefaction_noun	cooc		1586	yes	no	yes	yes	yes	yes	CATEGORY|waste_garbage|pee|vomit|excrement|rotten	
putrefying_adj	cooc		1640	no	no	yes	yes	yes	yes		CATEGORY|decayed
putrescence_noun	cooc		1658	no	no	yes	yes	yes	yes	CATEGORY|waste_garbage|pee|vomit|excrement|rotten	
putrid_adj	cooc	['putrid.s.02']	1597	yes	yes	yes	yes	yes	yes		CATEGORY|decayed
putridity_noun	cooc		1668	no	no	no	no	no	yes	CATEGORY|waste_garbage|pee|vomit|excrement|rotten	
putrifying_adj	cooc		1594	no	no	no	yes	yes	yes		CATEGORY|decayed
quince_noun	cooc		1524	no	no	no	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
rabbit_noun	cooc		1562	no	no	no	no	yes	no	CATEGORY|animal|people	
racy_adj	cooc		1586	no	yes	no	yes	yes	yes		
radish_noun	cooc		1584	no	no	yes	yes	yes	yes	CATEGORY|food|beverage	
rag_noun	cooc		1550	no	yes	yes	yes	yes	yes	CATEGORY|cleaning|medicinal	
rainy_adj	cooc		1562	no	no	no	yes	yes	yes		CATEGORY|woody/earthy/mouldy
raisin_noun	cooc		1590	no	no	yes	yes	yes	yes	CATEGORY|food|beverage	
rancid_adj	cooc		1562	no	no	yes	yes	yes	yes		CATEGORY|decayed
rank_adj	cooc		1562	yes	yes	yes	yes	yes	yes		
rat_noun	cooc		1562	no	yes	yes	yes	yes	yes	CATEGORY|animal|people	
rattlesnake_noun	cooc		1634	no	no	yes	yes	yes	yes	CATEGORY|animal|people	
raven_noun	cooc		1588	no	yes	yes	yes	yes	yes	CATEGORY|animal|people	
ravishing_adj	cooc		1590	no	no	yes	yes	yes	yes		CATEGORY|Fragrant|fruity|floral
rectum_noun	cooc		1640	no	no	no	yes	yes	yes	CATEGORY|waste_garbage|pee|vomit|excrement|rotten	
reed_noun	cooc		1562	no	yes	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
reek_noun	cooc	['malodor.n.01']	1593	no	no	no	yes	yes	yes	CATEGORY|waste_garbage|pee|vomit|excrement|rotten	
reeking_adj	cooc	['reeking.s.02']	1594	no	no	yes	yes	yes	yes		CATEGORY|decayed
refreshing_adj	cooc		1551	yes	yes	yes	yes	yes	yes		CATEGORY|fresh
reindeer_noun	cooc		1609	no	no	no	yes	yes	yes	CATEGORY|animal|people	
relish_noun	cooc		1524	yes	yes	yes	yes	yes	yes	CATEGORY|food|beverage	
reptile_noun	cooc		1574	no	no	yes	yes	yes	yes	CATEGORY|animal|people	
repugnant_adj	cooc		1565	no	no	yes	yes	yes	yes		CATEGORY|decayed
resin_noun	cooc		1588	no	no	yes	yes	yes	yes	CATEGORY|cleaning|medicinal	
resinous_adj	cooc		1640	no	no	yes	yes	yes	yes		CATEGORY|woody/earthy/mouldy
retching_noun	cooc		1636	no	no	yes	yes	yes	yes	CATEGORY|waste_garbage|pee|vomit|excrement|rotten	
rhubarb_noun	cooc		1586	no	no	yes	yes	yes	yes	CATEGORY|food|beverage	
rice_noun	cooc		1524	no	no	yes	yes	yes	yes	CATEGORY|food|beverage	
rind_noun	cooc		1566	no	no	yes	yes	yes	yes	CATEGORY|food|beverage	
road_noun	cooc		1524	no	yes	yes	yes	yes	yes	CATEGORY|emissions_traffic|fuel|dust	
roast_noun	cooc		1562	no	no	no	yes	yes	yes	CATEGORY|food|beverage	
roasted_adj	cooc		1562	no	no	no	yes	yes	yes		CATEGORY|smoky|toasted|burnt|fatty
rose_noun	cooc		1524	yes	yes	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
rosemary_noun	cooc		1584	no	yes	yes	yes	yes	yes	CATEGORY|nature_flowers|plant|tree|soil	
rot_noun	cooc		1567	no	no	yes	yes	yes	yes	CATEGORY|waste_garbage|pee|vomit|excrement|rotten	
